INDEX,LABEL
真的是挺不錯的哦，到貨的群速度非常快。，外形外觀：好看，屏幕音效：不錯，拍照效果：好看，運行速度：快，很快，總之是棒棒噠，可以，,0
外形外觀：非常不錯的手感愛了愛了愛了，屏幕音效：屏幕是現在最完美的屏幕愛了愛了愛了愛了，拍照效果：拍照幾乎無敵隨手成片率非常高愛了愛了愛了，運行速度：速度就是快快快快快快,0
很讓人驚艷的顏色，一上手的感覺就是，今年的眼光沒有錯！遠峰藍真的很好看，喜歡那種簡單、淡雅的UU們可以沖了！iPhone13Pro的高刷很舒服，相機質量一如既往的優秀！希望蘋果能在iOS15上下下功夫，還有很多需要改善的地方,0
東西很棒，很喜歡，手感很好很好，也比較沉，板板正正的，120Hz刷新率顯示屏、滿血A15處理器、全面升級的三攝，感覺很不錯。,0
運氣太好了28號搶到2號中午就送到了！！永遠信任京東！永遠愛京東！快遞小哥一如既往的快捷安全熱情，贊贊贊！雖然沒有贈送1年apple care但是並無不滿，機器外觀內在表現完美、金色很漂亮，個人不喜歡遠峰藍哈哈,0
外形外觀：非常好，直角中框簡直把我割死了，屏幕音效：屏幕不錯，揚聲器效果一般，拍照效果：還是比較寫實的，三個鏡頭切換非常流暢,0
用了一天過來評價，非常喜歡，超級順滑，音質很好，鏡頭也很棒，特別清晰，而且很近的東西也拍的特別清楚，顏色好喜歡，個人認為還是要買大一點內存，後面不夠用會很鬧心。,0
外形外觀：iPhone13pro有三個攝像頭，而且攝像頭也比上一代變大了，看起來很大方。，屏幕音效：屏幕黑邊很小，系統也很絲滑流暢。，拍照效果：拍照效果比我之前用的6s好很多。,0
看各種推薦說13pro性價比最高，max又超預算就入了13pro，顏色很好看，不過之後帶手機殼沒啥區別，辨識度沒有13的攝像頭那樣斜的，總的還是滿意的，顏色好看～,0
預約買到，滿驚喜。遠峰藍顏色很漂亮，依然是超磁晶玻璃面板，手感不錯。256G對日常使用和平時玩玩手游也完全夠用了。比12pro稍微重一些，也厚一些，導入數據後使用流暢。京東包裝稍顯簡陋，我家寶貝說高端的產品往往只要簡單的包裝?。,0
等了這麼多天終於到了，高刷確實很爽，太順滑了，老手機已經看起來怪怪的了，就等手機殼充電器到貨了！，運行速度：太快了，拍照效果：太棒了，屏幕音效：good，外形外觀：good,0
搶了好幾輪才搶到的，發貨也很快，京東有專門的人送貨，手機高顏值，高品質，材質外觀和質量一看就很上檔次，很是不錯，就是沒有充電器還要自己購買，這個不太好！！！,0
外形外觀：遠峰藍這個顏色非常突出，非常好看，很有特點，屏幕音效：屏幕音效簡直棒極了，拍照效果：拍照無敵，沒有對手，特別是夜景，還有很多實用的功能，運行速度：運行速度無敵，再配上以適應刷新,0
送貨速度快，包裝完整，價格實惠，沒有等待很長時間，沒幾天就到貨了，做工精細，大小合適，外觀設計精細感很強，屏幕大小正合適，屏幕色差逼真，鮮艷，看視頻效果好，聲音逼真。拍照時，鏡頭非常超值，拍出來效果非常好。手機外殼顏色很喜歡。滿意的一次購物。一直信賴京東自營。,0
16號搶到金色和石墨色不喜歡、17號搶的藍色、26號就收到了、很棒 電池也耐用、新款顏色也好看、外觀也秀氣、我只是覺得相素好拍照好看、對於不打遊戲的人真的沒有什麼說的～,0
運行速度快，拿著手感很好，拍照效果非常不錯，屏幕顯示細膩，看著非常舒服，待機時間也很長，可以支持一天一充，加9塊錢就有快充頭，很好,0
感謝京東讓我成為iPhone13pro的第一批用戶！遠峰藍配色實物真的好看，到手就直接激活了！強大的A15芯片，給人非常流暢的體驗，在升級iOS15系統，這流暢性不言而喻！拍攝功能強大，尤其是電影模式給人一種身臨其境的感覺，果然13香！13pro的性價比高，xdm不要糾結！,0
外形外觀：金色好看且耐看，yyds，屏幕音效：說實在的高刷不太明白，希望後期更新更明顯給力一點，拍照效果：可以拍微距了很實用，運行速度：ios當然無敵啦，待機時間：續航也挺給力的,0
外形外觀：iPhone全新的直角邊框，不銹鋼中框和磨砂後蓋很好看，屏幕音效：iPhone頂級屏幕，很細膩，自適應刷新率很流暢，拍照效果：iPhone拍照依然還是這麼堅挺，成像素質很高，成片率高，運行速度：iOS15運行流暢，待機時間：pro系列一天一充勉強撐住,0
遠峰藍256G 長焦鏡頭yyds，太漂亮了，外形外觀：大氣，漂亮，有質感，屏幕音效：非常不錯，音效也很好，待機時間：一天充一次，非常好,0
沒想到到貨速度這麼快，幾天就拿到了，自營搶到的，質量非常好，完全超出期望值，發貨速度非常快，包裝非常仔細、嚴實，很滿意的一次購物，正品就是好，贊,0
外形外觀：遠峰藍這個顏色好看，三顆大大的攝像頭看起來也挺有b格的。，屏幕音效：雙揚聲器的效果確實不錯，很棒，聲音比以往的iPhone都要大，拍照效果：拍照效果槓槓的，那個電影模式的攝像真不錯，拍視頻可以，運行速度：6g 的運行內存足夠流暢了，打開軟件的速度和反應都挺快的。，待機時間：才用了一天，後續再看，今天就是上午8點拔的充電器，充到了98，一天下來中輕度使用回到家晚上8點左右，還剩50多。，其他特色：120hz 的屏幕用起來確實感覺比之前的iPhone 流暢，還行吧。,0
外形外觀：這代設計的還不錯，屏幕音效：很好，拍照效果：三個攝像頭，拍照效果很好，運行速度：非常塊，全新的處理器和系統，屏幕素質也很好,0
用了一個月了真的太香了，外形外觀：帥到沒話說，屏幕音效：高刷是真的很有必要，拍照效果：變焦真的很有用，運行速度：快，待機時間：比之前有提升，但不夠明顯,0
小巧玲瓏的，手感很好，在他家買了3個平蘋果手機，發貨速度快，第二天早上就能收到，外觀設計很好，個人比較喜歡用蘋果手機，幫家人也買了幾個，太喜歡了，，拍照效果：很清晰，待機時間：長，其他特色：顏色好看,0
一開始本來想買遠峰藍色的，因為大家都說好看，自己去實體店看了一下，還是最喜歡石墨色，後來就買了13pro石墨色256g的，應該能用好幾年不換手機了，畢竟這代13大家都說非常的好！,0
藍色真的大愛，手感也是非常棒?，送貨速度快，電池容量也加大了，現在使用一天妥妥的沒任何問題。ios的順暢不需多言，別的升級也是顯著，13pro?還是值得你選擇的。,0
撿漏搶到的，顏值也太高了。搭配贈送的保險，性價比無敵的存在。京東送貨也是非常的快，非常不錯的滿意。相比之前的手機運行速度等方面提升了跟多，值得推薦～,0
看上了，當天下午就下買，第二天中午就到了，京東自營就是快，手機很好用，運行速度快，5G網，雙卡，適合手小的我用，顏色很好看，就是快充充電頭沒貨，還沒到,0
心心唸唸終於有現貨！！真的很不錯，快樂極了，外形外觀：好看，，拍照效果：很喜歡拍照，很真實，關鍵是視頻拍出來真的很穩,0
iPhone13Pro就是完美，京東自營非常可靠有保障。手機做工精美，手感舒適，大小剛剛好，無論是拍照還是像都特別清晰。120Hz高刷新率屏幕，值得一讚。畫質極致，流暢度高，不卡頓。比官網購買要划算的多!,0
一直糾結從哪來買蘋果13pro，從新品發佈會就一直惦記，可惜哪裡都沒貨，目前個人覺得就京東和官網兩個途徑很靠譜，官網預定還要等4到6周，可是好處可以24期免息，京東一直在搶免息券可惜沒搶到，前幾天看著可以預約搶，就等著，很快就搶到了，快遞次日達，京東yyds！手機不用過多贅述，必須全新未激活，網上的測評也很多了，高刷用著確實很爽，又是一次很滿意的購物！,0
蘋果13出來很長一段時間了，糾結了許久終於還是決定入手一個，挺不錯滴，這個銀色真滴很合我心意，太好看了。256G的內存剛剛好，一拿到手機就迫不及待的拆開，畫質感人，電池續航好。,0
太棒了，太漂亮了，現在的科技的確厲害，手機也是越來越牛，國產現在也很牛，和蘋果相媲美了，混著用用,0
外形外觀：直角邊框比較喜歡，屏幕音效：120高刷的屏幕很流暢，手機音質也提高了，拍照效果：拍照體驗更好了，電影模式是真的不錯，運行速度：高刷加上系統用得很舒服，待機時間：加強了很多,0
外形外觀：做工精緻，外觀看起來非常精緻，屏幕音效：屏幕一如既往的好，滑動切換都很流暢，運行速度：應用打開迅速，A15槓槓滴,0
iPhone 13 Pro外觀真是很驚艷，第一次拿在手上就很舒服，有iPhone4s當年的感覺，這一代是喬布斯精神的延續讓很多人享受科技帶來的樂趣，相機和屏幕上這次的優點，微距模式真贊一個，真是超級清晰。,0
拿在手上份量很足，外觀看著高大上，使用起來運行流暢，功能健全，玩遊戲不卡頓，放音樂音質很好，總之很滿意，下次還會選擇,0
哈哈哈，有活動真的合適啊！，外形外觀：很哇塞，屏幕音效：高刷，拍照效果：為了拍照買的，運行速度：第一，其他特色：顏色最愛了,0
手感：一如既往的喜歡，非常細緻，質量：非常扎實，別人說壓手，我覺得是實在，速度：ios加上滿血a15，很快，續航：比我的11pro強太多了，總結下來就是很滿意,0
送老爸的蘋果iphone13 pro，他很喜歡。特意給他選的遠峰藍色，沉穩好看。功能挺簡單好用的。1TB的內存，再也不用擔心照片不夠存了。,0
外形外觀：大小剛好合適，屏幕音效：音效好，拍照效果：比蘋果12好，運行速度：自適應高刷體驗十分暢快，待機時間：比蘋果12多2個小時，其他特色：遠峰藍很好看,0
響應速度快，打開軟件也很流暢，沒有卡頓，拍照效果很不錯，基本上正常使用的話一天充一次吧，充也很快,0
手機很好用，買了兩台，本來想買藍色，只能搶到金色，和女朋友一人一台，金色比預期的要好看很多，在陽光下是很淡的米白色，在室內燈光才會深一點，新手機性能沒得說，頂級！,0
13pro真的香，用完以後回不去了，手機畫面比12系列流暢太多，蘋果Promotion YYDS，電池續航有了這顆自適應屏幕後用一整天完全沒問題，再也不用出門就帶充電寶了，玩遊戲也很流暢，基本不會發熱，信號也比前一代iPhone 好了太多，果然還是13香,0
非常不錯的一款機器，初見他一見傾心真的是這個外觀wife型方面的話，然後一直延續了，然後這個proved系列的強大真的是特別好，而且屏幕音效的話，這都是沒得挑的，尤其是屏幕在加入了，然後哎呀這個呃流暢度那是真的流暢啊，尤其是看電影的時候，拍照也特別好，嗯，成像速度特別快，真的是不錯的一款機器。,0
老款蘋果手機用了三年半了 趕在京東商城網購雙十一活動下單 7天送貨 選的是13Pro 遠峰藍 1TB 顏色是非常好看 外觀沒太大驚喜。還在京東商城選了快充充電頭。預計可以使用三年以上吧。除非硬件有飛躍式變革，或者元宇宙有突破？不錯不錯 畢竟到手一個新玩意兒。,0
當天晚上就到，金色超好看！120hz高刷就是不一樣，用以前的蘋果感覺視覺上卡了，外形外觀：很好，屏幕音效：棒，拍照效果：清晰，運行速度：超快！，待機時間：還可以吧,0
專門用了很長時間才過來評價的，手機到手，像外面沒有任何磨損，磕碰，只有我也沒有網上說的那些，這個問題那個問題屏幕的話，顯示效果非常完美，上了120赫茲，高刷感覺更加絲滑流暢不卡頓，拍照的是河源埔前最好的一個，特別是夜拍成像，速度比上代快速多,0
遠峰藍很有特色的一款顏色，很清澈的感覺，必須安排上透明的手機殼，A15芯片性能強勁，屏幕高清高刷新，手感也很棒！,0
外形外觀：13pro大小很合適，單手操作也不是問題，屏幕音效：屏幕高刷使用效果很棒，拍照效果：拍照也是提高了不少，尤其是電影效果超級贊，待機時間：不得不說比之前的xamax強多了玩一天可以,0
發貨之後第二天就到了，京東快遞的速度，手機包裝盒真是讓我非常忐忑，好在手機沒事，也沒有網上說的問題，手感非常好,0
13pro寄到很久之後才想起評論，在ac+免費送活動取消後的第二天，早上十點搶很容易，高刷120hz自適應刷新確實不錯，比12系列流暢很多，電池續航也比12pro好點，電影效果虛化可以，信號感覺依舊如此,0
今年13Pro真的香 官網和京東一起下單 結果京東提前發貨 隔天就收到了 很開心 不用漫長等待 續航時間表現不錯  一天一充夠用了 遠峰藍越看越好看,0
蘋果手機還是可以的，系統穩定，操作流暢，特別是13Pro，很多性能提升，高刷新率，手感也不錯，重量適合，套裝更實惠。明年再換個14Pro?&zwj;♂?,0
真的是完美的一部機器，尺寸剛剛好，非常合適，拿在手裡感覺不錯哦，很喜歡，美滋滋，萌萌噠，非常不錯，買給老婆大人的，真的很喜歡，好喜歡。,0
好東西不錯 耐用性提高了不少，很不錯的手機，很好用，很喜歡，顏值和顏色都很漂亮的，我很喜歡這款手機，一直都在用這款手機，狠的好用,0
新顏色新氣象，速度流暢，人臉識別快，拍照效果提升不少，特別是晚上拍照也不錯，音質有低音效果，玩遊戲也流暢，不錯不錯，體驗感很強,0
電池續航很好，充滿一天都不用再充了，屏幕看起來很舒服速度快絲滑流暢，拍照效果也很棒喔，銀色最好看啦,0
運行速度：暢快，拍照效果：清晰，續航能力：很好，通信音質：音質非常清晰其他特色：續航超級給力，屏幕顯示特別細膩，手機運行速度快，拍照能力強大顯示效果：顯示特別細膩收到手機就查了下，手機是正品國行未拆封的，蘋果13promax這款手機各方面性能太強悍了，拍照還原度高，拍視頻也特別強大，續航超級給力，這手機是我用過所有蘋果機當中，迄今為止續航最好的一款了,0
終於搶到了已經用了幾天了，11/5搶到的，11/8就到手了，遠峰藍真的很好看，很喜歡照相也超爽、手機很快刷起來一點也不卡機，7.1的規格剛剛好，不大不小！自己買卡個手機殼超級百搭！,0
pro的手感正好啊，max真的太大了。我覺得用的舒服才好啊，那麼大幹嘛呢，再大點用pad就好了呀。，外形外觀：一如既往的好看，屏幕音效：都很好啊，拍照效果：一如既往的可以，蘋果用慣了用了再久都是很流暢，舒服,0
非常不錯，有了高刷的蘋果13pro真香，電池續航能力也強多了，果然強的很，之前的蘋果12突然就不香了，活動價格入手送ac很給力。京東物流配送快，原裝無拆封很強。,0
非常漂亮的金色，盡顯奢華，攝像頭很厚，大小正好，非常不錯,0
運行速度：縱享絲滑，待機時間：終於不用一天兩充了，玩遊戲也特別抗用，其他特色：物流很快，21號下的單，23號拿到手的,0
看今年遠峰藍很火，為了經典耐看最終還是選擇黑色，8399到手之前手機打算以舊換新沒成想價格太低還被拆機了一下?，還好13pro很香，舊手機放家閒置儲備當備用機也不錯,0
高端大氣上檔次，想低調都不行，手感細膩光滑舒適，運行速度快玩遊戲太爽了，點贊???,0
外形外觀：很不錯，屏幕音效：很不錯，拍照效果：錄像第一沒毛病，運行速度：畢竟A15，待機時間：誰用誰知道，續航沒毛病，其他特色：小巧精緻，貴,0
藍色很漂亮 重量有些重 但是手感很扎實 電量夠用一天 打遊戲也沒多大問題  屏幕顯示非常細膩很亮 很是看多了有些眼疼，拍張白天沒問題 晚上有鬼影,0
外形外觀：非常好看！淡淡的香檳金色，屏幕音效：非常棒了，拍照效果：更加好了！喜歡?，運行速度：快捷很好?，待機時間：用的時間多，一定要多沖一次電,0
外形外觀：大小合適，小手也能便捷操作，屏幕音效：沒翻車，拍照效果：絕，運行速度：可，待機時間：續航太棒了，其他特色：配色無敵,0
運行速度：運行速度a15特別的快 通信音質：通，信方面也得到了提升也很快 電池續航：電池續航也是比，之前更久了用的時間更長了 拍照效果：拍出的效果堪比專業設備，地表最強手機非它莫屬！,0
很開心在京東搶購到iPhone13pro256g遠峰藍色，以前的xsmax256可以二手賣掉了，蘋果手機就是系統優化很好很流暢，京東還增送一年的AC+，感謝京東給的福利，正好抱著試試看的態度換手機結果就是心想事成，很棒的一次購物體驗！,0
買的石墨色的iPhone13pro，256g的，外觀真的是太好看了，比我的11黑色的好看了太多了，系統用起來也是流暢的太多了，果然是地表最強處理器，大小也剛剛合適，拿在手裡剛剛好，，要是max就會有點大了！,0
運行速度：很絲滑，待機時間：基本日常用一天沒有問題，拍照效果：很清晰，外形外觀：很靚,0
手機。做工精緻。反應速度。滯留超有精美。非常好用。一致使用蘋果手機充。蘋果e用到蘋果4蘋果6蘋果差有用到現代上裝。好，這個雁豐藍的顏色。要顯得非常高貴。好不落俗套。非常漂亮。推薦給大家。希望我的屏幕大家好。購買這款手機有幫助。,0
外形外觀：好看 選這個顏色就對了，屏幕音效：屏幕120hz刷新太爽了 用回xr真覺得卡，拍照效果：拍照很清晰，運行速度：速度非常快，待機時間：玩一把遊戲掉電很少 續航非常不錯，其他特色：充電速度非常快 23分鐘沖了37 真的很快了,0
整體蠻不錯的，反應速度非常流暢，體驗超級棒，拍照效果也槓槓的，外觀也是我喜歡的蒼綠色，待機時間也比上一代明顯有了很大改善，還是一如既往的喜歡蘋果^_^^_^,0
人生的第一步iPhone手機，遠峰藍超級好看。外觀也很奈斯，電池續航也很棒，信號也挺好，屏幕看起來很舒服，運行速度也很快。,0
京東搶購到的13pro黑色128G 兩年換機內存基本上夠用了，13peo性能真的很不錯，反應速度非常快，高刷 6G運行內存 玩遊戲妥妥的，黑色yyds,0
終於入手了這款iphone 13 pro，在女神三八節得時候，給老婆的節日禮物，雖然沒有什麼活動吧，但老婆的手機也該換了。新機到手立馬拆開，光潔度很好，正品行貨，運行也很流暢，大小也正合適。對於用慣蘋果手機的人來說是非常順手。,0
外形外觀：大氣，高級，屏幕音效：好，拍照效果：很棒，運行速度：快，待機時間：長，其他特色：完美,0
外形外觀：高端大氣上檔次，屏幕音效：音質超級好，拍照效果：拍照效果好清楚，，運行速度：速度很快，待機時間：超常待機，其他特色：雙卡雙待，很滿意的一次購物,0
外形外觀：遠峰藍是目前iPhone的顏色裡面個人覺得最好看的，從xsm換上來的，竟然也沒有覺得會硌手，運行速度：13的高刷屏目前體驗也非常順暢，還是習慣用iOS，總體而言很滿意,0
第二天送達的京東服務太棒了，金色很好看，不是傳統的金，像是金色還附上一層磨砂白的感覺，很高級很耐看的顏色，之前在官網買的藍色和金色放一起後，瞬間感覺金色太好看了吧，喜歡金色的朋友不要猶豫，買就對了,0
外形外觀：真的超級好看，磨砂質感特別高級！，屏幕音效：屏幕顯示效果出眾，色彩還原度超高！，拍照效果：蘋果的手機拍照真的是一絕，超級無敵好看！,0
手機挺好用，反正是最新款最新款。我覺得還挺好的，反正我挺喜歡的，這個藍色看著也比較大氣，今後還是會繼續選擇用蘋果，玩遊戲運行很流暢，而且續航能力也很強，拍照很清晰。，感謝京東，讓我這麼快就收到了產品,0
超級超級贊，搶了好多次次終於到手！京東商城品質有保障，物流速度也夠快，很快到手！和原來的蘋果交接一下很快上手使用，整個機身大小合適，屏幕很舒服，拍照視頻都很驚艷！果粉好多年，感覺不錯,0
手機顏值沒得說，摸起來質感賊棒。系統ios還有什麼好說的，用的就是舒服，從11換13的。這高刷我愛了愛了，流暢度完美。玩遊戲流暢絲滑，非常喜歡。散熱老毛病了，dddd。,0
外形外觀：經典外觀，種草很久，終於入手一款蘋果?，屏幕音效：音效很好，非常不錯，拍照效果：拍照非常清晰，畫質清晰，不愧是蘋果的像素，運行速度：速度很快，愛了愛了，物流非常快，包裝非常好,0
用了10多天才來評論，從蘋果8升級到13P終於體會到了德芙一般的絲滑，遠峰藍很漂亮很喜歡這個顏色，相比官訂購長時間等貨，京東搶購快多了兩天就到了太棒了。,0
拍照清晰，美美噠，手機流暢無卡頓，顏色也非常好看，炒雞喜歡。,0
買了半個月後來評價一下13香哈，，外形外觀：大小適中，很適合手小的人，運行速度：運行速度快，沒有卡頓現象，待機時間：正常使用看看視頻一天下來充電一次，其他特色：顏色金色經典，拍照效果：照片視頻超清晰，電影效果功能可圈,0
外形外觀：很喜歡 距離上次買手機已經是4年前了 蘋果的手機我無敵喜歡 一直都很支持蘋果 屏幕也比想像中的要大 運行速度 拍照都槓槓的 就是價格小貴了點 不過這也不是京東的問題 總之很喜歡哈哈,0
外形外觀：精緻很好看，屏幕音效：剛用了一下反應速度很快，喜歡贊，拍照效果：很清效果很棒，運行速度：還可以應該沒問題，待機時間：今天下午才收到，用一段時間在評論，其他特色：蘋果一直都很喜歡，在京東商城購買加上這次、兩次了，實惠，值得信任京東、商家客服說的很仔細態度很好贊、京東快遞小哥在這寒冷的天氣氣還是送到我這、贊贊贊滿滿正能量?,0
買來給家裡人使用的，到手後感覺非常不錯，是一款性價比較高的手機，用著很流暢，充電也很快，機身顏色也很好看，高端大氣上檔次，手機像素也是非常的好的，平成用來拍風景人物都很不錯，很滿意的一次購物很不錯，快遞也很給力，貨到馬上就打開試機一切正常，這是第二台榮耀手機，希望一切好，祝店主生意好拍照效果還行，電池續航還可以,0
外形外觀：手感很好。，屏幕音效：清晰，音質真的太棒了。，拍照效果：長焦廣角都跟奈斯。，運行速度：沒得說咯。畢竟都說13香。，待機時間：正常用，1天剛好。,0
9月19號搶的，今天終於收到貨了，京東自營的物流也非常快，銀白色的，非常漂亮，性能也是槓槓的，可以說，是蘋果當中頂級產品，隨著他的到來，我在拍照和錄視錄像方面有了很大的提升，希望他不負眾望，給我帶來更好的體驗！,0
19號訂的，25號就意外收到了，還送一年AC+，JD給力。手機顏色非常好看，重量確實比原來的12重不少，但不影響日常使用，系統流暢，外加高刷加持，非常滿意,0
很好，沒有雙11划算，還要搶購。三星屏幕，縫隙比較小，攝像頭沒灰塵，安全下車，外形外觀：很好，屏幕音效：好，拍照效果：好，運行速度：好,0
25號上午拿到，目前使用快一周沒有翻車，可能運氣好，藍色很好看，不同光線不同的飽和度，背面攝像模組比較大看起來很帥，送的一年AC很划算,0
外形外觀: 遠峰藍十三香手機灰常漂亮，使用了幾天才來評價反應速度很快，，待機時間：電池續航有了很大改善，一天沒問題。，拍照效果：拍照很清晰，視頻播放流暢！,0
外形外觀：很大的屏幕，比之前的12大很多很多，屏幕音效：很好很好高刷新，拍照效果：Yyds，運行速度：很快吧挺快的，待機時間：很長時間，其他特色：好刷新可以的,0
外形外觀：直角邊框，拿在手裡手感很好，屏幕音效：屏幕顯示效果非常清晰，音質也很好，拍照效果：三個攝像頭名不虛傳，4k視頻非常給力，運行速度：A15的芯片非常強大，速度非常快,0
iPhone13香。香是真的香，攝像頭大也是真的大，長焦鏡頭拍照著實沒話說，一個字，好！在銀色和石墨色之間猶豫了很久，最終選了質感更好的石墨色，事實證明沒選錯，超級耐看型！,0
外形外觀：不愧是世界頂級品牌，質感好，拍照效果：拍照對比以前的X提升太明顯了，運行速度：ios15，運行流暢，續航時間一天完全沒有問題,0
12用了一年多了，這次換了13pro，手機外觀非常好看，很喜歡這個石墨灰顏色的，屏幕分辨率高，不管看視頻還是玩遊戲都非常清晰，運行速度快，待機時間長，完美！物流特特別快，好評！,0
真的很贊哦！漂亮的大眼睛?，外形外觀：變化不大，屏幕音效：進步很大，拍照效果：電影模式，運行速度：火箭速度，其他特色：藍色靚麗，待機時間：進步很多,0
雙十一有貨~，挺好，感覺屏幕不如安卓的高端機細膩。，照相點贊，很好。 無論是噪點控制還是成像效果都很好 。，軟件管理也很好，不像安卓系統關閉某些權限後軟件無法打開。,0
13香果然香啊！首先重量感覺就不一樣，比13手感要強很多，而且原相機像素真的高，臉色一點點斑點都看的見，續航也很好?256大內存這次可以無限使用啦,0
非常漂亮的手機非常顯高級和百搭的顏色。，運行速度：速度非常的快，搭載了最先進，最強大的處理器。，待機時間：待機時間超長使用一天，基本上沒啥問題。?，其他特色：蘋果的特色就是非常的省心非常的穩定。,0
和老婆一起換機，13很不錯，不喜歡max，覺得13手感很好，但更喜歡X的手感，很經典的版本，用了4年。特別誇下京東物流，雙十一期間速度不錯，服務也好！,0
外形外觀：白色的我認為其是這幾款最好看的，，屏幕音效：音質雙揚沒得說，，拍照效果：非常可以，應該是目前頂級水平，運行速度：很快,0
外形外觀：漂亮，大氣，自己特喜歡。，屏幕音效：很好，屏幕很好。，拍照效果：特別棒，特別清晰。，運行速度：處理器相當可以。，待機時間：1天左右，其他特色：再換是我非常相中的，運行速度也很快。,0
拍照功能很強大，附圖是拍的別的手機相片，已經很清楚了，微距焦功能很好用，對不怎麼拍照的我來說，已經很驚喜了。最主要的是發貨快，官網要等一個多月，京東兩三天就發貨了，這才是關鍵，滿意,0
趕上要換新手機，舊的給老媽，原本還想買華為的，但是店裡看了看，沒有特別滿意的款，加上想換直屏手機，就買這個了。續航提升很多，很驚喜。性價比還是差一些，像素近距離對焦不上，木有之前的華為拍照好，個人感覺。,0
13香。pro高刷很不錯的，芯A15功耗低續航日常使用還是可以的，耍遊戲還是13pm吧。聽說15.4後直接拉滿120幀了。不錯,0
心水很久的iPhone 13 pro max，yyds，一不小心買了兩台，媳婦用一台自己用一台，整機外觀設計漂亮，尺寸大小合適，單手手持操作方便，環保包裝仔細完整，寶貝手感不錯，銀色真的太好看了吧！感覺很好，京東物流發貨速度快，服務態度一流，給力！,0
遠峰藍，這手機顏值很不錯，高級感十足，屏幕高刷很流暢，我基本不玩遊戲，刷抖音也感覺很舒服，看習慣就覺得沒有高刷不流暢,0
幫同事搶的。聽她念叨很久了...發售之後就一直在各種渠道搶了很多次，各種被耍猴?沒想到快雙十一了居然搶到了。。。其實感覺她搞個13用用就夠夠的了，奈何有錢任性非要pro256?到手試了幾下，質感確實很好，系統也是無比順滑！好吧，一分錢一分貨。我的6s在一旁邊哭邊劃圈圈?,0
外形外觀：這個顏色很好看，個人很喜歡這個顏色。，屏幕音效：顯示非常細膩，音效還不錯。，拍照效果：拍照效果非常好，比之前的12好不少。，運行速度：系統沒話說，非常的流暢。，待機時間：續航一般吧，蘋果的特色，總體還行。，其他特色：京東速度很快，第二天就到了，很給力。,0
京東速度中國速度、簡直讓人放心到不行，滿意到無語言表，購物只用京東，值得信賴只是基本、而是每次都是滿意，，外形外觀：優秀，屏幕音效：優秀，拍照效果：優秀，運行速度：優秀,0
給對像買的，對像很高興，13PRO確實香，15.1系統用起來確實絲滑流暢，性能強悍，雖然包裝很環保，也沒有充電器，但套裝買相比很划算，給個好評,0
包裝是真的環保，13por的升級也是真的很大，鏡頭增大了好多，拍照的質感越來越強。自適應高刷對瀏覽很友好。手機手感依然舒適，單手操作非常方便，金色大氣高級。,0
外形外觀精美流線型好，手感好，屏幕音效自帶音效，拍照效果特別得好，清晰度強，手機運行速度特別快，而且待機時間長，3個攝像頭能更清晰的呈現鏡鏡像。，在網上買，本來存在顧慮，但是京東送貨到家，到貨驗收，服務態度好物流快。好評,0
配送很快，第二天就到家了，白色很好看13不愧是最新的機器，120hz非常絲滑，電量也很耐用，信號沒什麼變化，拍照效果很好，續航也不錯，體驗非常好。,0
雙十一搶購的，四天就到手了，新機非常高級，質感和設計都拉滿細節，使用非常流暢，手感份量足，內存超級強大，我要的石墨色，很大氣。,0
很棒啊，手感剛剛好，相機也非常不錯，自適應刷新屏又省電又流暢，平時用一天都還有三十多的電，比以前那台iPhonex好多了啊,0
電話挺好的 一點毛病沒有 綠色很深 飽和度很高 看起來質感非常不錯 推薦大家購買 系統嗷嗷流暢 一點毛病沒有！,0
13香灰常不錯?蘋果手機果然是土豪，手感灰常好。功能強大，運行速度就更不用說了，毫無疑問就是它就。拍照功能也強大，微距不用多說，完美。，手機中的戰鬥機?,0
外形外觀：美觀又精緻，顏值擔當。，屏幕音效：顯示效果很細膩，非常自然。，拍照效果：不得不說蘋果的相機解析調焦一流。，運行速度：相當流暢，希望持久。，待機時間：只是一直以來的短板，希望能一天一衝就好。,0
非常好用，老婆非常喜歡，顏色沒得啥挑剔的，反應速度很好，畢竟是a15，造型可以，手感很好，拍照，需要加濾鏡，不如華為,0
電子產品買最新一代不會錯，硬件水平和軟件能力都是最新的，用到最新的技術，很關鍵，13Pro讓我感覺比較明顯的提升就是微距拍攝，真的很清晰，另外處理器和內存的升級也很關鍵，iOS還是那麼流暢,0
這個時候真的覺得很不錯的樣子呢。，外形外觀：金色的光芒就是感覺好棒哦。，屏幕音效：好好的，拍照效果：這個確實不錯，顏色搭配非常協調，景深效果好棒哦，運行速度：快速平穩。,0
產品非常好，京東自營物流很快。質量有保障。手機做工優美，沒有一點瑕疵。手感舒適，大小剛剛好。無論是拍照還是攝像都特別清晰。高刷新率，值得一讚。畫質極致流暢度高。,0
搶了一個周，終於27號搶到，沒想到29號就到了，太驚喜了！做工精緻，一直擔心的攝像頭進灰，邊框插a4紙，都沒有！太喜歡了！,0
蘋果手機，那都不用我都說什麼了，性能一如既往的強大，我本人購買的13pro ，個人喜歡小一點的手機，而且這次pro和pro MAX性能基本一致，體驗感特別好，使用特別順暢，強烈推薦一波！買到就賺到，這個新配色個人感覺沒有黑色的好看,0
